frame_idx,timestamp,blur_score,brightness_score,contrast_score,occlusion_score,global_score,var_laplacian,mean_brightness,sat_ratio,std_gray,edge_density,blocked_ratio,global_level,blur_level,brightness_level,contrast_level,qc_blur_level,qc_occlusion_level,qc_light_level,qc_blur_alert,qc_occlusion_alert,qc_light_alert,stab_dx,stab_dy,stab_mag,stab_vibration_rms,stab_level,stab_accum_x,stab_accum_y,mot_num_regions,mot_area_ratio,mot_level
58,1764819382.2854915,27.22336738225617,99.77018229166667,35.71365369006808,0.0,44.202699724495815,204.44673476451234,107.52844618055556,0.0011490885416666667,41.071144160530636,0.0024967447916666666,0.05863498263888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-4.38690185546875e-05,-3.4332275390625e-05,5.570633646587461e-05,0.005055650603026152,STABLE,0.009483098983764648,0.028858184814453125,0,0.0,NONE
59,1764819382.3207517,27.221735315180993,99.77061631944444,35.72724147156028,0.0,44.205514859901676,204.443470630362,107.5231814236111,0.0011469184027777777,41.07725866220213,0.002494574652777778,0.058758680555555554,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.005055650137364864,STABLE,0.009483098983764648,0.028858184814453125,0,0.0,NONE
60,1764819382.3641822,27.210715335548656,99.77083333333333,35.74350485087016,0.0,44.20761159661445,204.4214306710973,107.52376085069444,0.0011458333333333333,41.08457718289157,0.002494574652777778,0.058758680555555554,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.005055650137364864,STABLE,0.009483098983764648,0.028858184814453125,0,0.0,NONE
61,1764819382.6110744,27.220772863359244,99.77018229166667,35.76939338067237,0.0,44.2218754324043,204.4415457267185,107.54080946180555,0.0011490885416666667,41.09622702130257,0.0024934895833333332,0.05873914930555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.005055642686784267,STABLE,0.009483098983764648,0.028858184814453125,0,0.0,NONE
62,1764819382.6460378,27.239386144609227,99.77018229166667,35.77857785280597,0.0,44.232320011598276,204.47877228921845,107.54671657986111,0.0011490885416666667,41.10036003376268,0.0024978298611111113,0.05876736111111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,2.288818359375e-05,2.288818359375e-05,0.0005303462385199964,STABLE,0.009483098983764648,0.028881072998046875,0,0.0,NONE
63,1764819382.6803179,27.23363747049909,99.76996527777777,35.796578750967,0.0,44.23796953850934,204.46727494099818,107.55169813368056,0.0011501736111111111,41.10846043793515,0.002514105902777778,0.0587109375,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0001220703125,3.0517578125e-05,0.00012582719804741396,0.0005145703908056021,STABLE,0.009605169296264648,0.028911590576171875,0,0.0,NONE
64,1764819382.7211578,28.10662193258546,99.77235243055556,35.026638479582076,0.0,44.28900609798837,206.2132438651709,107.21680555555555,0.0011382378472222221,40.761987315811936,0.0025911458333333333,0.05806640625,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.000141143798828125,0.014347076416015625,0.014347770672091862,0.0026695476844906807,STABLE,0.009746313095092773,0.0432586669921875,0,0.0,NONE
65,1764819382.899739,27.774375138764913,99.77256944444444,35.14835182266492,0.0,44.20961421193667,205.54875027752982,107.27438693576389,0.0011371527777777777,40.81675832019921,0.0025401475694444443,0.057872178819444446,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0001220703125,-0.0002574920654296875,0.0002849619710647267,0.002669976092875004,STABLE,0.009868383407592773,0.04300117492675781,0,0.0,NONE
66,1764819382.9373665,27.63969949014391,99.77365451388889,35.178905986515346,0.0,44.17054561298718,205.27939898028782,107.292607421875,0.0011317274305555555,40.83050769393191,0.0025292968750000003,0.057775607638888886,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.000152587890625,-7.62939453125e-05,0.00017059844799040144,0.002670157700777054,STABLE,0.009715795516967773,0.04292488098144531,0,0.0,NONE
67,1764819382.973221,27.557609686274002,99.77300347222223,35.20860399393222,0.0,44.151083007567586,205.115219372548,107.30109157986111,0.001134982638888889,40.8438717972695,0.0025119357638888886,0.05769965277777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,2.6702880859375e-05,0.0,2.6702880859375e-05,0.0026701409369707108,STABLE,0.009742498397827148,0.04292488098144531,1,0.0011458333333333333,LOW
68,1764819383.0127437,27.534932913461716,99.7734375,35.08907958810694,0.0,44.09189834774514,205.06986582692343,107.1555349392361,0.0011328125,40.79008581464812,0.0024913194444444444,0.05792426215277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,2.86102294921875e-06,-2.09808349609375e-05,2.1175006209539908e-05,0.0026701437309384346,STABLE,0.009745359420776367,0.042903900146484375,1,0.0011458333333333333,LOW
69,1764819383.1937892,27.52780028929298,99.7734375,35.10330144145829,0.0,44.094061218215685,205.05560057858597,107.13784613715278,0.0011328125,40.79648564865623,0.0025010850694444447,0.05796332465277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,5.91278076171875e-05,0.0,5.91278076171875e-05,0.002670165617018938,STABLE,0.009804487228393555,0.042903900146484375,1,0.00390625,LOW
70,1764819383.2390912,27.522177961005102,99.77473958333334,35.12900097364501,0.0,44.101261141735556,205.0443559220102,107.12336480034722,0.0011263020833333333,40.808050438140256,0.002490234375,0.058021918402777775,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-1.1444091796875e-05,1.1444091796875e-05,0.002670134184882045,STABLE,0.009804487228393555,0.0428924560546875,1,0.00390625,LOW
71,1764819383.277834,27.55589110720541,99.77669270833334,35.14625739202565,0.0,44.11954809612882,205.11178221441082,107.10871744791666,0.0011165364583333333,40.815815826411544,0.002483723958333333,0.058153211805555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-3.814697265625e-06,8.0108642578125e-05,8.019941727305847e-05,0.0026701742317527533,STABLE,0.00980067253112793,0.042972564697265625,1,0.0059722222222222225,LOW
72,1764819383.3216925,28.384922798945595,99.77430555555556,35.106922171593766,0.0,44.42479222574086,206.7698455978912,107.02957790798611,0.0011284722222222221,40.798114977217196,0.0025618489583333335,0.058388671875,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.001068115234375,0.00017547607421875,0.0010824333727889146,0.002677468815818429,STABLE,0.01086878776550293,0.043148040771484375,1,0.0059722222222222225,LOW
73,1764819383.5154943,24.576397313659584,99.77647569444444,35.142851928531705,0.0,42.94963197148443,199.15279462731917,107.060927734375,0.0011176215277777777,40.814283367839266,0.0025401475694444443,0.05821831597222222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0026774557773023844,STABLE,0.01086878776550293,0.043148040771484375,1,0.0078125,LOW
74,1764819383.5569046,24.483238160191632,99.77842881944444,35.16909632485527,0.0,42.923527880297506,198.96647632038326,107.06179361979167,0.0011078559027777777,40.82609334618487,0.0025043402777777776,0.05823567708333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-8.893013000488281e-05,0.0,8.893013000488281e-05,0.002677487675100565,STABLE,0.010779857635498047,0.043148040771484375,1,0.0078125,LOW
75,1764819383.601168,24.439927684100468,99.77821180555554,35.19599704473494,0.0,42.91895197088428,198.87985536820094,107.06721354166666,0.0011089409722222223,40.83819867013072,0.002475043402777778,0.05811197916666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,9.1552734375e-05,-4.00543212890625e-05,9.993123548454083e-05,0.0026775463484227657,STABLE,0.010871410369873047,0.04310798645019531,1,0.01125,HIGH
76,1764819383.6431808,24.3914082496337,99.77886284722223,35.213672975817154,0.0,42.90531310093393,198.7828164992674,107.06806206597223,0.001105685763888889,40.84615283911772,0.002482638888888889,0.058221571180555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.002677526092156768,STABLE,0.010871410369873047,0.04310798645019531,1,0.01125,HIGH
77,1764819383.862575,24.391953546071363,99.77864583333333,35.243059779484646,0.0,42.9170659967409,198.78390709214273,107.07262478298611,0.0011067708333333333,40.85937690076809,0.00248046875,0.05821723090277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,7.2479248046875e-05,-6.103515625e-05,9.475511435222032e-05,0.0026775728911161423,STABLE,0.010943889617919922,0.04304695129394531,1,0.01564670138888889,HIGH
78,1764819383.89722,24.4043553819986,99.77799479166667,35.273167439971786,0.0,42.933562481739465,198.8087107639972,107.07763020833333,0.0011100260416666667,40.872925347987305,0.0024772135416666666,0.05821940104166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,4.1961669921875e-05,2.288818359375e-05,4.779801973778407e-05,0.0026285534258931875,STABLE,0.010985851287841797,0.04306983947753906,1,0.01564670138888889,HIGH
79,1764819383.9338272,24.39777441270617,99.77842881944444,35.31438373820836,0.0,42.94785202885354,198.79554882541234,107.09018012152778,0.0011078559027777777,40.891472682193765,0.0024500868055555556,0.05817816840277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.002628553193062544,STABLE,0.010985851287841797,0.04306983947753906,1,0.0216796875,HIGH
80,1764819383.9717798,24.387559541066494,99.77842881944444,35.33599951533208,0.0,42.95206976262573,198.775119082133,107.10457139756944,0.0011078559027777777,40.901199781899436,0.0024696180555555556,0.058194444444444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,2.47955322265625e-05,-3.0517578125e-05,3.9320999389816864e-05,0.002628506626933813,STABLE,0.01101064682006836,0.04303932189941406,1,0.0216796875,HIGH
81,1764819384.177224,24.345013996039498,99.77864583333333,35.337339551355896,0.0,42.936015723219484,198.690027992079,107.112744140625,0.0011067708333333333,40.901802798110154,0.0024869791666666664,0.058191189236111114,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,4.57763671875e-05,0.0,4.57763671875e-05,0.0026285191997885704,STABLE,0.01105642318725586,0.04303932189941406,1,0.0283203125,HIGH
82,1764819384.2151854,24.364204534233934,99.77907986111111,35.368405232623495,0.0,42.955660601551116,198.72840906846787,107.13383680555556,0.0011046006944444445,40.91578235468057,0.0024793836805555554,0.058199869791666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,3.814697265625e-06,-2.288818359375e-05,2.3203897591774824e-05,0.0026281175669282675,STABLE,0.011060237884521484,0.04301643371582031,1,0.0283203125,HIGH
83,1764819384.2494264,24.371803252323744,99.77907986111111,35.39001644535485,0.0,42.96727314297155,198.7436065046475,107.15162977430556,0.0011046006944444445,40.925507400409685,0.0024793836805555554,0.058189019097222225,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,3.814697265625e-05,3.814697265625e-05,0.0026280968450009823,STABLE,0.011060237884521484,0.04305458068847656,1,0.03375,HIGH
84,1764819384.2880023,24.35625314070853,99.77864583333333,35.40981656070122,0.0,42.97033602140796,198.71250628141706,107.17383029513888,0.0011067708333333333,40.93441745231555,0.0024685329861111114,0.058092447916666665,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,7.62939453125e-05,7.62939453125e-05,0.002628133399412036,STABLE,0.011060237884521484,0.04313087463378906,1,0.03375,HIGH
85,1764819384.488069,24.368125448862116,99.77821180555554,35.42601498443921,0.0,42.98118432811037,198.73625089772423,107.185751953125,0.0011089409722222223,40.941706742997646,0.002482638888888889,0.05809678819444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-5.245208740234375e-06,4.57763671875e-05,4.607589399689883e-05,0.0026281464379280806,STABLE,0.01105499267578125,0.04317665100097656,1,0.037265625,HIGH
86,1764819384.5177855,24.338162890679172,99.77799479166667,35.44131972247682,0.0,42.97394850531417,198.67632578135834,107.19681749131945,0.0011100260416666667,40.94859387511457,0.0024696180555555556,0.058191189236111114,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0026281464379280806,STABLE,0.01105499267578125,0.04317665100097656,1,0.037265625,HIGH
87,1764819384.5567126,24.306041598320007,99.77821180555554,35.45928973935543,0.0,42.96869566468242,198.61208319664001,107.21062282986111,0.0011089409722222223,40.95668038270994,0.002482638888888889,0.05817491319444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.002628142014145851,STABLE,0.01105499267578125,0.04317665100097656,2,0.03866753472222222,HIGH
88,1764819384.593711,24.25983552292186,99.77973090277777,35.480988635069586,0.0,42.959439986448764,198.51967104584372,107.22273546006944,0.001101345486111111,40.966444885781314,0.0024913194444444444,0.05817165798611111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0026281222235411406,STABLE,0.01105499267578125,0.04317665100097656,2,0.03866753472222222,HIGH
89,1764819384.7831979,24.28001130878249,99.779296875,35.48582812729757,0.0,42.9700401942078,198.56002261756498,107.23474066840278,0.001103515625,40.96862265728391,0.002482638888888889,0.05811414930555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0026281222235411406,STABLE,0.01105499267578125,0.04317665100097656,1,0.04153645833333333,HIGH
90,1764819384.840652,24.279494792626807,99.77907986111111,35.49956066258469,0.0,42.97486002182239,198.5589895852536,107.25311089409722,0.0011046006944444445,40.97480229816311,0.0024739583333333332,0.058134765625,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,6.103515625e-05,4.9591064453125e-05,7.864199877963373e-05,0.002628161571919918,STABLE,0.01111602783203125,0.04322624206542969,1,0.04153645833333333,HIGH
91,1764819384.878375,24.270064994303397,99.77799479166667,35.52446403746038,0.0,42.98127742458508,198.5401299886068,107.273212890625,0.0011100260416666667,40.98600881685717,0.0024869791666666664,0.05809787326388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.002628161571919918,STABLE,0.01111602783203125,0.04322624206542969,2,0.0448046875,HIGH
92,1764819384.9227612,24.326330203774532,99.77756076388889,35.52439145382661,0.0,43.00386252979682,198.65266040754906,107.28387586805556,0.0011121961805555555,40.98597615422197,0.002483723958333333,0.058055555555555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,1.71661376953125e-05,-3.0517578125e-05,3.5014266492244376e-05,0.0026281659957021475,STABLE,0.011133193969726562,0.04319572448730469,2,0.0448046875,HIGH
93,1764819385.0956457,24.283292517117516,99.77821180555554,35.53942643627585,0.0,42.99473323860538,198.56658503423503,107.29095160590278,0.0011089409722222223,40.992741896324134,0.0024620225694444446,0.05794379340277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0026280656456947327,STABLE,0.011133193969726562,0.04319572448730469,3,0.051805555555555556,HIGH
94,1764819385.1287131,24.294812717974025,99.77907986111111,35.53870636961175,0.0,42.99960247438269,198.58962543594805,107.29803493923612,0.0011046006944444445,40.99241786632529,0.0024663628472222222,0.057913411458333335,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00021160789765417576,STABLE,0.011133193969726562,0.04319572448730469,3,0.051805555555555556,HIGH
95,1764819385.1643333,24.32208427131559,99.77821180555554,35.5541747272279,0.0,43.017265654427874,198.64416854263118,107.30235894097223,0.0011089409722222223,40.999378627252554,0.002492404513888889,0.057842881944444445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00020511247566901147,STABLE,0.011133193969726562,0.04319572448730469,3,0.05821180555555556,HIGH
96,1764819385.2056086,25.155802589301118,99.77821180555554,35.13258163868621,0.0,43.18148975383756,200.31160517860224,107.14647026909722,0.0011089409722222223,40.809661737408796,0.0026139322916666663,0.057667100694444445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.040416717529296875,0.0048828125,0.04071059952583761,0.007435468956828117,STABLE,0.05154991149902344,0.04807853698730469,3,0.05821180555555556,HIGH
97,1764819385.37406,24.836529502124563,99.77821180555554,35.25292669454444,0.0,43.10295653406821,199.67305900424913,107.1936154513889,0.0011089409722222223,40.863817012545,0.0026171874999999997,0.057703993055555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.0001201629638671875,-3.0517578125e-05,0.0001239776611328125,0.007435502018779516,STABLE,0.05142974853515625,0.04804801940917969,1,0.07671440972222222,HIGH
98,1764819385.4083128,24.751231028003446,99.77864583333333,35.290885995684675,0.0,43.08228399518052,199.5024620560069,107.20550238715278,0.0011067708333333333,40.880898698058104,0.002600911458333333,0.057847222222222223,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-9.1552734375e-05,-5.340576171875e-05,0.00010599093619880527,0.007435526233166456,STABLE,0.05133819580078125,0.04799461364746094,1,0.07671440972222222,HIGH
99,1764819385.4438114,24.68364697278281,99.77842881944444,35.309205445405766,0.0,43.06265083721772,199.36729394556562,107.2085861545139,0.0011078559027777777,40.889142450432594,0.002624782986111111,0.05786566840277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.00010585784912109375,3.814697265625e-05,0.00011252144570427868,0.007435546722263098,STABLE,0.051232337951660156,0.04803276062011719,1,0.07298177083333333,HIGH
100,1764819385.4849637,24.64088871122229,99.77886284722223,35.34486217406379,0.0,43.05731560730254,199.28177742244458,107.20757595486111,0.001105685763888889,40.905187978328705,0.002612847222222222,0.058037109375,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,7.62939453125e-05,7.62939453125e-05,0.007435559295117855,STABLE,0.051232337951660156,0.04810905456542969,1,0.07298177083333333,HIGH
101,1764819385.6624699,24.60875546469454,99.779296875,35.36528648283785,0.0,43.05271207570642,199.21751092938908,107.20356987847222,0.001103515625,40.914378917277034,0.0026095920138888887,0.05804361979166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-3.814697265625e-06,8.0108642578125e-05,8.019941727305847e-05,0.007435559295117855,STABLE,0.05122852325439453,0.04818916320800781,1,0.07741319444444444,HIGH
102,1764819385.707064,24.607433855126814,99.77907986111111,35.382507633216356,0.0,43.05866648496472,199.21486771025363,107.19697157118055,0.0011046006944444445,40.92212843494736,0.002600911458333333,0.05805881076388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.007432932499796152,STABLE,0.05122852325439453,0.04818916320800781,1,0.07741319444444444,HIGH
103,1764819385.7438343,29.01464459566658,99.77690972222221,35.42746618610492,0.0,44.802625467910694,208.02928919133316,107.20174045138889,0.001115451388888889,40.942359783747214,0.0026106770833333333,0.05807725694444445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,6.103515625e-05,6.103515625e-05,0.007432940881699324,STABLE,0.05122852325439453,0.04825019836425781,1,0.07741319444444444,HIGH
104,1764819385.7856338,29.049514927319535,99.77669270833334,35.44070241149656,0.0,44.82174717852347,208.09902985463907,107.20427734375,0.0011165364583333333,40.94831608517345,0.002605251736111111,0.058057725694444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.007432922720909119,STABLE,0.05122852325439453,0.04825019836425781,1,0.07741319444444444,HIGH
105,1764819385.9881525,28.979329950947246,99.77777777777777,35.45999747691056,0.0,44.80140959074589,207.9586599018945,107.20432942708334,0.0011111111111111111,40.95699886460975,0.002592230902777778,0.058095703125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,2.86102294921875e-05,0.0,2.86102294921875e-05,0.007432902697473764,STABLE,0.05125713348388672,0.04825019836425781,1,0.08065972222222222,HIGH
106,1764819386.0223722,28.993513458967186,99.77756076388889,35.45140195710631,0.0,44.803661026849795,207.98702691793437,107.17277886284722,0.0011121961805555555,40.95313088069784,0.0025965711805555555,0.058089192708333334,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.007432902231812477,STABLE,0.05125713348388672,0.04825019836425781,1,0.08065972222222222,HIGH
107,1764819386.0606098,28.987299159150666,99.77647569444444,35.65769448459034,0.0,44.88225275296492,207.97459831830133,107.33690538194445,0.0011176215277777777,41.04596251806565,0.0025954861111111113,0.05806423611111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,6.961822509765625e-05,-4.57763671875e-05,8.331970390389515e-05,0.007432898040860891,STABLE,0.051326751708984375,0.04820442199707031,2,0.11132378472222222,HIGH
108,1764819386.0992148,28.950412654111446,99.77777777777777,35.697725953505675,0.0,44.88497564692954,207.9008253082229,107.37726236979167,0.0011111111111111111,41.063976679077555,0.0025965711805555555,0.057987196180555554,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-6.103515625e-05,6.103515625e-05,0.0074329013004899025,STABLE,0.051326751708984375,0.04814338684082031,2,0.11132378472222222,HIGH
109,1764819386.2918897,28.93856969246983,99.77756076388889,35.72900622984106,0.0,44.89248064586084,207.87713938493965,107.40505750868056,0.0011121961805555555,41.07805280342848,0.002590060763888889,0.05799153645833333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,3.147125244140625e-05,-6.866455078125e-05,7.553317326990558e-05,0.007432914339005947,STABLE,0.05135822296142578,0.04807472229003906,3,0.11673611111111111,HIGH
110,1764819386.338623,28.935434386922097,99.77712673611111,35.76114744797943,0.0,44.90470242986518,207.8708687738442,107.43521484375,0.0011143663194444445,41.092516351590746,0.0025976562499999997,0.05793294270833333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.00010967254638671875,4.57763671875e-05,0.00011884251437861706,0.007432941813021898,STABLE,0.0514678955078125,0.04812049865722656,3,0.11673611111111111,HIGH
111,1764819386.3722563,28.893517619577462,99.77625868055556,35.79893496778204,0.0,44.901521658342915,207.78703523915493,107.45888129340278,0.0011187065972222223,41.10952073550192,0.002605251736111111,0.058019748263888886,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0074329376220703125,STABLE,0.0514678955078125,0.04812049865722656,3,0.11463541666666667,HIGH
112,1764819386.4125454,28.906532466744792,99.77625868055556,35.831683892588885,0.0,44.917783804570334,207.81306493348958,107.47506293402778,0.0011187065972222223,41.124257751665,0.002592230902777778,0.058123914930555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.007432936225086451,STABLE,0.0514678955078125,0.04812049865722656,3,0.11463541666666667,HIGH
